player_id,outcome,min,sec,x,y,to_x,to_y,field_pass,type,team
44336,0,44,28,58.7,-1.1,,,f,5,Argentina
17127,1,44,28,41.3,101.1,,,f,5,Germany
41316,1,44,30,41.4,100,43.8,92.4,f,1,Germany
15208,1,44,33,43.8,92.4,54.3,95.9,f,101,Germany
15208,1,44,33,43.8,92.4,,,f,100,Germany
15208,1,44,34,54.3,95.9,67.3,97.2,t,1,Germany
37605,1,44,36,67.3,97.2,67.8,96.8,t,101,Germany
37605,1,44,36,67.3,97.2,,,t,100,Germany
37605,1,44,37,67.8,96.8,60,88.6,t,1,Germany
15208,1,44,38,60,88.6,,,t,100,Germany
15208,1,44,38,60,88.6,58.9,79,t,101,Germany
15208,1,44,39,58.9,79,54.9,46,t,1,Germany
44989,1,44,40,54.9,46,57.6,36,t,101,Germany
44989,1,44,40,54.9,46,,,t,100,Germany
44989,1,44,41,57.6,36,67.4,29.8,t,1,Germany
55634,1,44,43,67.4,29.8,,,t,100,Germany
55634,1,44,44,67.4,29.8,55.6,33.3,t,1,Germany
51498,1,44,45,29.5,51.3,,,f,8,Argentina
44989,0,44,46,55.6,33.3,65.9,39.1,t,1,Germany
20578,1,44,47,33,64.6,,,f,49,Argentina
20578,1,44,49,43.1,78.7,56.3,73.6,t,1,Argentina
149828,1,44,52,59.9,71.2,,,f,50,Argentina
15207,1,44,52,40.1,28.8,,,f,7,Germany
15207,1,44,54,36.2,34.6,,,f,49,Germany
15207,1,44,54,36.2,34.6,43.8,47.6,t,1,Germany
15208,1,44,54,43.8,47.6,,,t,100,Germany
15208,1,44,55,43.8,47.6,63.7,59.7,t,1,Germany
37605,0,44,58,63.7,59.7,79.1,33.3,t,1,Germany
88746,1,44,59,20,68.5,,,f,8,Argentina
149786,1,45,2,12.5,35.8,26.1,14,t,1,Argentina
86813,1,45,4,26.1,14,,,t,100,Argentina
86813,1,45,5,26.1,14,41.5,31.5,t,1,Argentina
44336,1,45,7,41.5,31.5,,,t,100,Argentina
44336,1,45,7,41.5,31.5,41,25.5,t,101,Argentina
44336,1,45,8,41,25.5,28.5,26.8,t,1,Argentina
149786,1,45,9,28.5,26.8,,,t,100,Argentina
149786,1,45,10,28.5,26.8,37.4,5.2,t,1,Argentina
86813,1,45,11,37.4,5.2,,,t,100,Argentina
86813,1,45,11,37.4,5.2,39.2,4.6,t,101,Argentina
86813,1,45,12,39.2,4.6,55.7,18.2,t,1,Argentina
82752,1,45,14,58.8,21.2,,,f,4,Argentina
40691,0,45,14,41.2,78.8,,,f,4,Germany
86813,0,45,34,53.6,17.4,93.3,100,f,1,Argentina
86813,0,45,40,91.4,101,,,f,5,Argentina
40691,1,45,40,8.6,-1,,,f,5,Germany
69140,0,45,58,15.3,0,37.7,24.9,f,1,Germany
88746,1,45,59,59.8,86.6,37.6,63.4,t,1,Argentina
